Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","191","Croatia","5510","Production","0112","Maize (corn)","2010","2010","t","2067815","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0112","Maize (corn)","2011","2011","t","1733664","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0112","Maize (corn)","2012","2012","t","1297590","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0112","Maize (corn)","2013","2013","t","1874372","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0112","Maize (corn)","2014","2014","t","2046966","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0112","Maize (corn)","2015","2015","t","1709152","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0112","Maize (corn)","2016","2016","t","2154470","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0112","Maize (corn)","2017","2017","t","1559638","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0112","Maize (corn)","2018","2018","t","2147280","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0112","Maize (corn)","2019","2019","t","2298320","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0112","Maize (corn)","2020","2020","t","2430600","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0112","Maize (corn)","2021","2021","t","2242120","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0112","Maize (corn)","2022","2022","t","1641890","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0112","Maize (corn)","2023","2023","t","1991270","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","1992","1992","t","658019","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","1993","1993","t","886921","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","1994","1994","t","750330","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","1995","1995","t","876507","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","1996","1996","t","741235","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","1997","1997","t","833508","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","1998","1998","t","1020450","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","1999","1999","t","558217","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2000","2000","t","865260","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2001","2001","t","811674","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2002","2002","t","822650","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2003","2003","t","506212","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2004","2004","t","801424","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2005","2005","t","601748","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2006","2006","t","804601","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2007","2007","t","812347","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2008","2008","t","858333","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2009","2009","t","936076","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2010","2010","t","681017","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2011","2011","t","782499","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2012","2012","t","999681","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2013","2013","t","998940","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2014","2014","t","648917","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2015","2015","t","758638","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2016","2016","t","969050","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2017","2017","t","687595","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2018","2018","t","753060","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2019","2019","t","803270","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2020","2020","t","867530","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2021","2021","t","986930","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2022","2022","t","971470","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5510","Production","0111","Wheat","2023","2023","t","834230","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","1993","1993","t","2418517","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","1994","1994","t","2419297","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","1995","1995","t","2140487","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","1996","1996","t","2262377","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","1997","1997","t","2484548","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","1998","1998","t","2093101","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","1999","1999","t","2137376","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2000","2000","t","1629372","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2001","2001","t","1965611","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2002","2002","t","1792557","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2003","2003","t","2068693","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2004","2004","t","2330582","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2005","2005","t","2195376","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2006","2006","t","1897703","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2007","2007","t","1893408","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2008","2008","t","2243865","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2009","2009","t","2003032","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2010","2010","t","1584456","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2011","2011","t","1813679","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2012","2012","t","1616467","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2013","2013","t","1593760","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2014","2014","t","1967049","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2015","2015","t","1991415","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2016","2016","t","1845254","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2017","2017","t","1712278.59","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2018","2018","t","1606030","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2019","2019","t","1718060","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2020","2020","t","1816180","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2021","2021","t","1749130","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2022","2022","t","1877360","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0115","Barley","2023","2023","t","1764210","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","1993","1993","t","157045","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","1994","1994","t","91396","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","1995","1995","t","113274","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","1996","1996","t","168684","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","1997","1997","t","285199","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","1998","1998","t","200562","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","1999","1999","t","260495","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2000","2000","t","303957","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2001","2001","t","408653","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2002","2002","t","616234","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2003","2003","t","476371","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2004","2004","t","551628","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2005","2005","t","702933","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2006","2006","t","606366","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2007","2007","t","758781","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2008","2008","t","858407","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2009","2009","t","889574","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2010","2010","t","692589","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2011","2011","t","1063736","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2012","2012","t","928147","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2013","2013","t","675380","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2014","2014","t","832235","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2015","2015","t","442709","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2016","2016","t","845765","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2017","2017","t","588105.44","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2018","2018","t","489150","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2019","2019","t","620260","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2020","2020","t","825500","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2021","2021","t","988040","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2022","2022","t","639470","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0112","Maize (corn)","2023","2023","t","507540","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","1993","1993","t","3304271","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","1994","1994","t","3713476","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","1995","1995","t","3822769","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","1996","1996","t","3727203","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","1997","1997","t","3640269","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","1998","1998","t","3844741","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","1999","1999","t","4028271","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2000","2000","t","4084107","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2001","2001","t","4476080","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2002","2002","t","3866473","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2003","2003","t","2637891","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2004","2004","t","5042523","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2005","2005","t","4145039","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2006","2006","t","3506252","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2007","2007","t","3938924","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2008","2008","t","4631502","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2009","2009","t","4358073","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2010","2010","t","4161553","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2011","2011","t","4913048","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2012","2012","t","3518896","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2013","2013","t","4700696","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2014","2014","t","5442349","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2015","2015","t","5274272","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2016","2016","t","5454663","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2017","2017","t","4718205.16","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2018","2018","t","4417840","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2019","2019","t","4812160","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2020","2020","t","4902410","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2021","2021","t","4960930","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2022","2022","t","5188690","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2023","2023","t","5262360","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","0115","Barley","1990","1990","t","4070680","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","0115","Barley","1991","1991","t","3792750","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","0115","Barley","1992","1992","t","3550903","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","0112","Maize (corn)","1990","1990","t","468027","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","0112","Maize (corn)","1991","1991","t","861762","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","0112","Maize (corn)","1992","1992","t","779555","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","0111","Wheat","1990","1990","t","6706872","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","0111","Wheat","1991","1991","t","6205388","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","0111","Wheat","1992","1992","t","5110300","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","1990","1990","t","4987406","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","1991","1991","t","5041193","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","1992","1992","t","2973674","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","1993","1993","t","3370000","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","1994","1994","t","3446065","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","1995","1995","t","3898400","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","1996","1996","t","3953000","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","1997","1997","t","3887000","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","1998","1998","t","3565308","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","1999","1999","t","3674621","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2000","2000","t","3979794","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2001","2001","t","3966181","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2002","2002","t","4120861","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2003","2003","t","3775593","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2004","2004","t","3589100","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2005","2005","t","3797200","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2006","2006","t","3270300","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2007","2007","t","3104200","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2008","2008","t","3396000","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2009","2009","t","3393800","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2010","2010","t","2981300","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2011","2011","t","3249800","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2012","2012","t","4058700","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2013","2013","t","3949900","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2014","2014","t","3547600","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2015","2015","t","3856000","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2016","2016","t","3949600","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2017","2017","t","3992300","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2018","2018","t","3445170","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2019","2019","t","3624560","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2020","2020","t","4156500","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2021","2021","t","3462170","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2022","2022","t","4122600","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0115","Barley","2023","2023","t","2541600","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","1991","1991","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","1992","1992","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","1993","1993","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","1994","1994","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","1995","1995","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","1996","1996","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","1997","1997","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","1998","1998","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","1999","1999","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2000","2000","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2001","2001","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2002","2002","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2003","2003","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2004","2004","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2005","2005","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2006","2006","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2007","2007","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2008","2008","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2009","2009","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2010","2010","t","45700","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2011","2011","t","55300","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2012","2012","t","75100","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2013","2013","t","75700","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2014","2014","t","72900","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2015","2015","t","52700","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2016","2016","t","43800","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2017","2017","t","38900","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2018","2018","t","35480","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2019","2019","t","40820","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2020","2020","t","38740","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2021","2021","t","45270","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2022","2022","t","60690","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0112","Maize (corn)","2023","2023","t","40820","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","1990","1990","t","3953412","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","1991","1991","t","3669852","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","1992","1992","t","3583011","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","1993","1993","t","4334000","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","1994","1994","t","3725194","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","1995","1995","t","4598500","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","1996","1996","t","4757742","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","1997","1997","t","4964703","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","1998","1998","t","4928375","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","1999","1999","t","4470745","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","2000","2000","t","4693422","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","2001","2001","t","4663938","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","2002","2002","t","4056240","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","2003","2003","t","4701382","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","2004","2004","t","4758500","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","2005","2005","t","4887200","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","2006","2006","t","4801600","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","2007","2007","t","4519200","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","2008","2008","t","5018700","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","2009","2009","t","5940400","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","2010","2010","t","5059900","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","2011","2011","t","4831000","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","2012","2012","t","4525100","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","2013","2013","t","4145200","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","2014","2014","t","5153300","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","2015","2015","t","5029300","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","0111","Wheat","2016","2016","t","4201500","A","Official figure",""
